Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2021-12-11,Disney's FastPass: A Complicated History,2021,https://boxd.it/2lIQpP,4,,,2021-12-10
2021-12-12,Spider-Man,2002,https://boxd.it/2lUwcP,3.5,Yes,,2021-12-10
2021-12-13,Christmas with The Chosen: The Messengers,2021,https://boxd.it/2m6GSl,,,,2021-12-12
2021-12-16,Power On: The Story of Xbox,2021,https://boxd.it/2mzGGH,4.5,,,2021-12-13
2021-12-17,Ted Lasso: The Missing Christmas Mustache,2021,https://boxd.it/2mEdu3,,,,2021-12-16
2021-12-17,Spider-Man: No Way Home,2021,https://boxd.it/2mKesp,4.5,,,2021-12-16
2021-12-18,Spider-Man: No Way Home,2021,https://boxd.it/2mVpm5,4.5,Yes,,2021-12-17
2022-01-10,The Shrink Next Door,2021,https://boxd.it/2sCvon,3,,,2021-12-17
2021-12-19,Star Wars: Episode III – Revenge of the Sith,2005,https://boxd.it/2n7OSJ,,Yes,,2021-12-18
2021-12-21,No Time to Die,2021,https://boxd.it/2nvVpx,4,Yes,,2021-12-19
2021-12-22,South Park: Post COVID,2021,https://boxd.it/2nHV6p,,,,2021-12-21
2021-12-22,South Park: Post COVID: The Return of COVID,2021,https://boxd.it/2nIe3T,,,,2021-12-21
2021-12-24,Hawkeye,2021,https://boxd.it/2o3enh,4,,,2021-12-23
2022-01-02,It's a Wonderful Life,1946,https://boxd.it/2qzDhF,,Yes,,2021-12-23
2021-12-24,The Matrix Resurrections,2021,https://boxd.it/2o82GV,3,,,2021-12-24
2021-12-25,The Polar Express,2004,https://boxd.it/2oedUB,,Yes,,2021-12-24
2021-12-31,The Matrix Resurrections,2021,https://boxd.it/2pOmwJ,3.5,Yes,,2021-12-29
2021-12-31,Beanie Mania,2021,https://boxd.it/2pPKUx,,,,2021-12-30
2022-01-01,Far from the Tree,2021,https://boxd.it/2qdOiF,,,,2022-01-01
2022-01-01,Under the Helmet: The Legacy of Boba Fett,2021,https://boxd.it/2qdOq5,,,,2022-01-01
2022-01-06,The Story of the Faithful Wookiee,1978,https://boxd.it/2rC5NH,,Yes,,2022-01-01
2022-01-03,Speed,1994,https://boxd.it/2qS3qJ,3,Yes,,2022-01-02
2022-01-04,CODA,2021,https://boxd.it/2r9CYl,4.5,Yes,,2022-01-03
2022-01-10,Snatch,2000,https://boxd.it/2sF4H9,4,,,2022-01-09
2022-01-11,Team America: World Police,2004,https://boxd.it/2sWPfb,3.5,Yes,,2022-01-10
2022-01-16,Whiplash,2014,https://boxd.it/2udzJd,4.5,,,2022-01-15
2022-01-17,Ford v Ferrari,2019,https://boxd.it/2uw5Y1,4.5,Yes,,2022-01-16
2022-01-17,Zack Snyder's Justice League,2021,https://boxd.it/2uxL3j,4,Yes,,2022-01-17
2022-01-18,Licorice Pizza,2021,https://boxd.it/2uJ4mh,4,,,2022-01-17
2022-01-22,The Lego Movie,2014,https://boxd.it/2vyCXt,,Yes,,2022-01-19
2022-01-22,The Matrix Resurrections,2021,https://boxd.it/2vyCL3,3.5,Yes,,2022-01-21
2022-01-23,South Park: Post COVID,2021,https://boxd.it/2vNEyb,,Yes,,2022-01-22
2022-01-23,South Park: Post COVID: The Return of COVID,2021,https://boxd.it/2vNEC3,,Yes,,2022-01-22
2022-01-24,Nobody,2021,https://boxd.it/2w0xWr,3,,,2022-01-23
2022-01-31,The Super Bob Einstein Movie,2021,https://boxd.it/2xm5H7,,,,2022-01-30
2022-01-31,Blast from the Past,1999,https://boxd.it/2xnuGb,3,Yes,,2022-01-30
2022-02-07,Joe Rogan: Strange Times,2018,https://boxd.it/2yvTKd,,,,2022-02-06
2022-02-08,Home Team,2022,https://boxd.it/2ySL8L,3,,,2022-02-07
2022-02-12,Kimi,2022,https://boxd.it/2zxd1t,1.5,,,2022-02-11
2022-02-12,The Other Guys,2010,https://boxd.it/2zyMXp,4,Yes,,2022-02-11
2022-02-13,The Hunger Games,2012,https://boxd.it/2zMsGB,,Yes,,2022-02-12
2022-02-14,Licorice Pizza,2021,https://boxd.it/2zYfnv,4,Yes,,2022-02-13
2022-02-17,Inventing Anna,2022,https://boxd.it/2Aua7L,2,,,2022-02-16
2022-02-19,The Tinder Swindler,2022,https://boxd.it/2ARihP,,,,2022-02-18
2022-02-26,Tropic Thunder,2008,https://boxd.it/2C71m5,5,Yes,,2022-02-25
2022-02-27,The World's End,2013,https://boxd.it/2CiSJD,4,Yes,,2022-02-26
2022-03-01,The French Dispatch,2021,https://boxd.it/2CFHmT,,,,2022-02-28
2022-03-03,jeen-yuhs: A Kanye Trilogy,2022,https://boxd.it/2CWtHx,4,,,2022-03-02
2022-03-04,The Batman,2022,https://boxd.it/2D9pz1,3.5,,,2022-03-03
2022-03-05,The 40 Year Old Virgin,2005,https://boxd.it/2DmnjL,3.5,Yes,,2022-03-05
2022-03-06,Winter on Fire: Ukraine's Fight for Freedom,2015,https://boxd.it/2Du9r3,4,,,2022-03-05
2022-03-06,Batman Begins,2005,https://boxd.it/2DBrLJ,4.5,Yes,,2022-03-06
2022-03-11,The Hyperions,2022,https://boxd.it/2EsGf5,2,,,2022-03-10
2022-03-13,Uncle Buck,1989,https://boxd.it/2EVnsR,4.5,Yes,,2022-03-12
2022-03-17,Tropic Thunder,2008,https://boxd.it/2FFwfp,5,Yes,,2022-03-16
2022-03-17,Sixteen Candles,1984,https://boxd.it/2FFwmP,3.5,Yes,,2022-03-16
2022-03-21,The Internship,2013,https://boxd.it/2GsJx5,2.5,,,2022-03-21
2022-03-23,Star Wars: Episode I – The Phantom Menace,1999,https://boxd.it/2GMNk5,4,Yes,,2022-03-21
2022-03-26,WeCrashed,2022,https://boxd.it/2Hgpub,3,,,2022-03-25
2022-03-29,Rogue One: A Star Wars Story,2016,https://boxd.it/2HUuhr,4.5,Yes,,2022-03-28
2022-03-29,Step Brothers,2008,https://boxd.it/2HUunf,4,Yes,,2022-03-28
2022-04-04,The Bubble,2022,https://boxd.it/2IXEqj,,,,2022-04-03
2022-04-06,Return of the Jedi,1983,https://boxd.it/2JiHCT,5,Yes,,2022-04-05
2022-04-08,Sonic the Hedgehog 2,2022,https://boxd.it/2JBwKl,4,,,2022-04-07
2022-04-12,F9,2021,https://boxd.it/2KlHwL,2.5,Yes,,2022-04-11
2022-04-14,Operation Finale,2018,https://boxd.it/2KGKKN,4,,,2022-04-13
2022-04-15,Sonic the Hedgehog 2,2022,https://boxd.it/2KQmtX,4,Yes,,2022-04-14
2022-04-17,Kalashnikov AK-47,2020,https://boxd.it/2Lcp41,2,,,2022-04-16
2022-04-19,The Way Way Back,2013,https://boxd.it/2LDq6V,4,Yes,,2022-04-18
2022-04-24,The Batman,2022,https://boxd.it/2Msf0f,3.5,Yes,,2022-04-21
2022-04-23,Everything Everywhere All at Once,2022,https://boxd.it/2Mm4Ff,4.5,,,2022-04-22
2022-04-25,Uncharted,2022,https://boxd.it/2MJ1Z3,3,,,2022-04-24
2022-04-25,WeCrashed,2022,https://boxd.it/2MJJtv,3.5,Yes,,2022-04-24
2022-05-01,Star Wars: Episode II – Attack of the Clones,2002,https://boxd.it/2NK2SD,3,Yes,,2022-04-30
2022-05-11,Vertigo,1958,https://boxd.it/2PyiTr,4.5,,,2022-05-10
2022-05-11,Doctor Strange in the Multiverse of Madness,2022,https://boxd.it/2PzJkP,3.5,,,2022-05-10
2022-05-15,Operation Mincemeat,2021,https://boxd.it/2Qe7aJ,3,,,2022-05-14
2022-05-25,Mark Normand: Out To Lunch,2020,https://boxd.it/2S70oX,4,,,2022-05-24
2022-05-27,Top Gun: Maverick,2022,https://boxd.it/2Sq2q5,5,,,2022-05-26
2022-05-30,Top Gun: Maverick,2022,https://boxd.it/2SWi4N,4.5,Yes,,2022-05-29
2022-06-02,What Is a Woman?,2022,https://boxd.it/2TtaA3,,,,2022-06-02
2022-06-03,Norm Macdonald: Nothing Special,2022,https://boxd.it/2TCQYp,,,,2022-06-02
2022-06-05,Top Gun: Maverick,2022,https://boxd.it/2TYvUP,5,Yes,,2022-06-04
2022-06-06,Star Wars: The Rise of Skywalker,2019,https://boxd.it/2Ualwd,4,Yes,,2022-06-05
2022-06-07,Looper,2012,https://boxd.it/2UjZPH,3.5,Yes,,2022-06-06
2022-06-18,Mr. Bean's Holiday,2007,https://boxd.it/2Wfov1,4,Yes,,2022-06-17
2022-06-20,Lightyear,2022,https://boxd.it/2WKCHR,1.5,,,2022-06-20
2022-06-22,Obi-Wan Kenobi,2022,https://boxd.it/2X7jOb,2.5,,,2022-06-22
2022-06-24,The Northman,2022,https://boxd.it/2XrC0z,3.5,,,2022-06-23
2022-06-27,Mission: Impossible – Ghost Protocol,2011,https://boxd.it/2Y0XGr,4,Yes,,2022-06-26
2022-06-30,Chef,2014,https://boxd.it/2YAt3r,5,Yes,,2022-06-29
2022-07-02,Ferris Bueller's Day Off,1986,https://boxd.it/2YS8sB,4.5,Yes,,2022-07-01
2022-07-08,Obi-Wan Kenobi,2022,https://boxd.it/2ZZ2NV,,Yes,,2022-07-07
2022-07-11,Shazam!,2019,https://boxd.it/30IS73,4,Yes,,2022-07-10
2022-07-18,RRR,2022,https://boxd.it/328Cy9,4,,,2022-07-17
2022-07-22,A Night at the Roxbury,1998,https://boxd.it/32Su2h,,,,2022-07-21
2022-07-25,Baby Driver,2017,https://boxd.it/33zJs1,4.5,Yes,,2022-07-24
2022-07-29,Spy,2015,https://boxd.it/34GXLJ,3,Yes,,2022-07-28
2022-07-29,Moneyball,2011,https://boxd.it/34GXYj,4,,,2022-07-28
2022-07-31,Once Upon a Time... in Hollywood,2019,https://boxd.it/356T9j,5,Yes,,2022-07-30
2022-08-07,Chernobyl: The Lost Tapes,2022,https://boxd.it/36sHqF,4,,,2022-08-06
2022-08-08,Captain Marvel,2019,https://boxd.it/36QEvF,3,Yes,,2022-08-07
2022-08-12,Star Trek,2009,https://boxd.it/37x8yj,4.5,Yes,,2022-08-10
2022-08-12,The Web,2013,https://boxd.it/37Esqj,,Yes,,2022-08-12
2022-08-13,Uncharted,2022,https://boxd.it/37PKxJ,3,Yes,,2022-08-12
2022-08-16,Elvis,2022,https://boxd.it/38xdBL,3.5,,,2022-08-15
2022-08-21,Day Shift,2022,https://boxd.it/39uD4L,3.5,,,2022-08-20
2022-08-23,Logan's Run,1976,https://boxd.it/39Tv0r,4,Yes,,2022-08-22
2022-08-27,Step Brothers,2008,https://boxd.it/3atIph,4,Yes,,2022-08-25
2022-08-27,Knives Out,2019,https://boxd.it/3aBj53,4,Yes,,2022-08-26
2022-08-28,El Camino: A Breaking Bad Movie,2019,https://boxd.it/3aLGo3,3,Yes,,2022-08-27
2022-08-29,The Lincoln Lawyer,2011,https://boxd.it/3aXTyJ,3.5,,,2022-08-28
2022-09-03,Bullet Train,2022,https://boxd.it/3bUbe9,3.5,,,2022-09-02
2022-09-11,Iron Man,2008,https://boxd.it/3dlq6n,5,Yes,,2022-09-10
2022-09-12,Marcel the Shell with Shoes On,2021,https://boxd.it/3dDcZp,3.5,,,2022-09-11
2022-09-13,Vengeance,2022,https://boxd.it/3dMEJ3,3.5,,,2022-09-12
2022-09-15,Fahrenheit 451,1966,https://boxd.it/3e7DcT,4,Yes,,2022-09-14
2022-09-22,Mark Normand: Out To Lunch,2020,https://boxd.it/3frZdt,4,Yes,,2022-09-21
2022-09-22,"Confess, Fletch",2022,https://boxd.it/3fvllb,3,,,2022-09-21
2022-09-29,Blonde,2022,https://boxd.it/3gRIHn,1,,,2022-09-29
2022-10-04,The Backrooms (Found Footage),2022,https://boxd.it/3hVotH,,,,2022-10-03
2022-10-06,Sonic the Hedgehog 2,2022,https://boxd.it/3il9an,4,Yes,,2022-10-05
2022-10-11,Forgetting Sarah Marshall,2008,https://boxd.it/3jqGfp,4.5,Yes,,2022-10-10
2022-10-14,Austin Powers: International Man of Mystery,1997,https://boxd.it/3k1E3P,,,,2022-10-13
2022-10-15,Frankenweenie,1984,https://boxd.it/3kf7Zp,3.5,Yes,,2022-10-14
2022-10-24,Edward Scissorhands,1990,https://boxd.it/3mbkFd,4,Yes,,2022-10-23
2022-10-25,The Watcher,2022,https://boxd.it/3mjUqJ,0.5,,,2022-10-24
2022-10-28,Bullet Train,2022,https://boxd.it/3mXjnX,4,Yes,,2022-10-27
2022-10-29,Steve Jobs,2015,https://boxd.it/3ndbqL,5,Yes,,2022-10-28
2022-10-30,Sleeping with Other People,2015,https://boxd.it/3nmDnX,4,Yes,,2022-10-29
2022-11-02,Top Gun: Maverick,2022,https://boxd.it/3o9iWZ,5,Yes,,2022-11-01
2022-11-07,Weird: The Al Yankovic Story,2022,https://boxd.it/3pj8Dn,3.5,,,2022-11-07
2022-11-10,Rat Race,2001,https://boxd.it/3pOUVL,,Yes,,2022-11-09
2022-11-14,Zen - Grogu and Dust Bunnies,2022,https://boxd.it/3qHd5d,2,,,2022-11-13
2022-11-18,A Christmas Story Christmas,2022,https://boxd.it/3rtwMh,3,,,2022-11-17
2022-11-21,Solo: A Star Wars Story,2018,https://boxd.it/3s5p2n,3,Yes,,2022-11-20
2022-11-22,Disney Channel's Theme: A History Mystery,2022,https://boxd.it/3soED7,5,,,2022-11-22
2022-11-26,Glass Onion,2022,https://boxd.it/3tbaUb,3.5,,,2022-11-26
2022-11-27,The Menu,2022,https://boxd.it/3tqB1R,2,,,2022-11-26
2022-11-28,The Guardians of the Galaxy Holiday Special,2022,https://boxd.it/3tDXT3,3.5,,,2022-11-27
2022-12-04,A Christmas Story,1983,https://boxd.it/3uQxV3,5,Yes,,2022-12-04
2022-12-13,How the Grinch Stole Christmas,2000,https://boxd.it/3wKFdT,3.5,Yes,,2022-12-10
2022-12-13,National Lampoon's Christmas Vacation,1989,https://boxd.it/3wKFy3,4,Yes,,2022-12-11
2022-12-16,Jingle All the Way,1996,https://boxd.it/3xoEb3,,Yes,,2022-12-15
2022-12-18,Seinfeld: How It Began,2004,https://boxd.it/3xXLph,4,,,2022-12-17
2022-12-19,Avatar: The Way of Water,2022,https://boxd.it/3xYgiL,4,,,2022-12-18
2022-12-19,It's a Wonderful Life,1946,https://boxd.it/3yaQeT,5,Yes,,2022-12-18
2022-12-27,Fall,2022,https://boxd.it/3AEhp1,1.5,,,2022-12-26
2023-01-05,Along Came Polly,2004,https://boxd.it/3EfKMT,,,,2023-01-04
2023-01-08,The Dark Knight,2008,https://boxd.it/3FnT0f,5,Yes,,2023-01-07
2023-01-10,The Dark Knight Rises,2012,https://boxd.it/3GfZXb,5,Yes,,2023-01-09
2023-01-15,The Banshees of Inisherin,2022,https://boxd.it/3HY3dN,4.5,,,2023-01-14
2023-01-16,Harry Potter and the Goblet of Fire,2005,https://boxd.it/3Ip0QV,3.5,Yes,,2023-01-15
2023-01-17,The Hatchet Wielding Hitchhiker,2023,https://boxd.it/3IAf03,2,,,2023-01-16
2023-01-28,Raiders of the Lost Ark,1981,https://boxd.it/3M54jx,4.5,Yes,,2023-01-27
2023-02-04,The Fabelmans,2022,https://boxd.it/3OffXV,3.5,,,2023-02-04
2023-02-05,The Banshees of Inisherin,2022,https://boxd.it/3OyNwH,4.5,Yes,,2023-02-04
2023-02-06,Indiana Jones and the Temple of Doom,1984,https://boxd.it/3OSU17,3,Yes,,2023-02-05
2023-02-16,Napoleon Dynamite,2004,https://boxd.it/3RubUl,4.5,Yes,,2023-02-13
2023-02-18,Blast from the Past,1999,https://boxd.it/3S9uKh,3.5,Yes,,2023-02-17
2023-02-19,Baby Driver,2017,https://boxd.it/3SjKYf,4.5,Yes,,2023-02-18
2023-02-23,"I, Robot",2004,https://boxd.it/3TCWED,3.5,Yes,,2023-02-22
2023-02-23,Lilo & Stitch,2002,https://boxd.it/3TEoMH,4,Yes,,2023-02-22
2023-02-24,Tropic Thunder,2008,https://boxd.it/3TSSpB,4.5,Yes,,2023-02-23
2023-02-26,The Founder,2016,https://boxd.it/3Uw6Cx,3.5,Yes,,2023-02-26
2023-03-04,Demon Slayer: Kimetsu no Yaiba -To the Swordsmith Village-,2023,https://boxd.it/3W4ep9,1,,,2023-03-03
2023-03-18,Chris Rock: Selective Outrage,2023,https://boxd.it/3ZVqkt,,,,2023-03-05
2023-03-08,Indiana Jones and the Last Crusade,1989,https://boxd.it/3X7x0H,4.5,Yes,,2023-03-06
2023-03-10,MH370: The Plane That Disappeared,2023,https://boxd.it/3XDQX3,2,,,2023-03-09
2023-03-14,Band of Brothers,2001,https://boxd.it/3YYq8p,5,,,2023-03-14
2023-03-16,Turbo,2013,https://boxd.it/3ZrXRF,,,,2023-03-15
2023-03-17,Star Trek Into Darkness,2013,https://boxd.it/3ZBkoJ,4.5,Yes,,2023-03-16
2023-03-17,Shazam! Fury of the Gods,2023,https://boxd.it/3ZG7Ep,3.5,,,2023-03-16
2023-03-20,The Whale,2022,https://boxd.it/40ueZJ,3,,,2023-03-19
2023-03-25,John Wick: Chapter 4,2023,https://boxd.it/41NlIn,4.5,,,2023-03-24
2023-03-27,The Pacific,2010,https://boxd.it/42jmtx,4,,,2023-03-26
2023-03-29,Willy Wonka & the Chocolate Factory,1971,https://boxd.it/42SY4P,4,Yes,,2023-03-28
2023-04-01,Tetris,2023,https://boxd.it/43CKsv,4,,,2023-03-31
2023-04-02,One More Time,1931,https://boxd.it/43OOR9,,,,2023-04-01
2023-04-08,The Super Mario Bros. Movie,2023,https://boxd.it/45DNj7,3.5,,,2023-04-07
2023-04-09,Tetris,2023,https://boxd.it/45ZjLp,4,Yes,,2023-04-08
2023-04-15,Insomnia,2002,https://boxd.it/47AbZV,3.5,Yes,,2023-04-14
2023-04-15,Suzume,2022,https://boxd.it/47DvHt,4.5,,,2023-04-14
2023-04-16,School of Rock,2003,https://boxd.it/47YigV,4,Yes,,2023-04-16
2023-04-18,The Waterboy,1998,https://boxd.it/48u5cb,,Yes,,2023-04-17
2023-04-22,Air,2023,https://boxd.it/49rvrf,3.5,,,2023-04-21
2023-04-29,John Mulaney: Baby J,2023,https://boxd.it/4be2TL,,,,2023-04-28
2023-04-29,Ghosted,2023,https://boxd.it/4bfOjD,1.5,,,2023-04-28
2023-05-02,Return of the Jedi,1983,https://boxd.it/4cbZ2f,5,Yes,,2023-05-01
2023-05-06,Guardians of the Galaxy Vol. 3,2023,https://boxd.it/4dgE1T,4.5,,,2023-05-05
2023-05-08,One Minute Time Machine,2014,https://boxd.it/4dTA69,,,,2023-05-07
2023-05-09,American Manhunt: The Boston Marathon Bombing,2023,https://boxd.it/4e1IZx,3.5,,,2023-05-08
2023-05-10,Guy Ritchie's The Covenant,2023,https://boxd.it/4emDAT,3.5,,,2023-05-09
2023-05-15,The Benchwarmers,2006,https://boxd.it/4fu3v9,,Yes,,2023-05-14
2023-05-20,Fast X,2023,https://boxd.it/4gDNNv,3,,,2023-05-19
2023-06-03,Sisu,2022,https://boxd.it/4ke5WT,2,,,2023-06-02
2023-06-11,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/4mqXAJ,4,,,2023-06-10
2023-06-12,Spy Kids 3-D: Game Over,2003,https://boxd.it/4mLLdb,,,,2023-06-11
2023-06-16,BlackBerry,2023,https://boxd.it/4nMa0l,4,,,2023-06-15
2023-06-17,Lisa: Steve Jobs’ sabotage and Apple’s secret burial,2023,https://boxd.it/4nSfll,1,,,2023-06-16
2023-06-19,Black Mirror: Joan Is Awful,2023,https://boxd.it/4oAde1,,,,2023-06-17
2023-06-19,Black Mirror: Loch Henry,2023,https://boxd.it/4oAdv7,,,,2023-06-18
2023-06-19,Black Mirror: Beyond the Sea,2023,https://boxd.it/4oAdQp,,,,2023-06-18
2023-06-19,Black Mirror: Mazey Day,2023,https://boxd.it/4oAea5,,,,2023-06-18
2023-06-19,Cocaine Bear,2023,https://boxd.it/4oGwXV,2.5,,,2023-06-18
2023-06-25,Asteroid City,2023,https://boxd.it/4qkjDn,2.5,,,2023-06-24
2023-06-27,The Island,2005,https://boxd.it/4qVSNh,3.5,Yes,,2023-06-26
2023-07-01,Indiana Jones and the Dial of Destiny,2023,https://boxd.it/4rXGFD,2,,,2023-06-30
2023-07-03,Once Upon a Time... in Hollywood,2019,https://boxd.it/4sHUDj,5,Yes,,2023-07-02
2023-07-14,Mission: Impossible – Dead Reckoning,2023,https://boxd.it/4w02VN,4,,,2023-07-13
2023-07-25,"Good Morning, Vietnam",1987,https://boxd.it/4zQIfF,4,Yes,,2023-07-18
2023-07-21,Oppenheimer,2023,https://boxd.it/4ycvqh,4.5,,,2023-07-20
2023-07-25,Ri¢hie Ri¢h,1994,https://boxd.it/4A85nB,,Yes,,2023-07-25
2023-07-31,Oppenheimer,2023,https://boxd.it/4CsElX,4.5,Yes,,2023-07-30
2023-08-12,Utah Beach - Victory in the Sand,2012,https://boxd.it/4Gu0Ft,,,,2023-08-12
2023-08-17,The Imitation Game,2014,https://boxd.it/4HZAEx,4,,,2023-08-16
2023-08-23,Out of Love,2014,https://boxd.it/4K04JP,,,,2023-08-22
2023-08-27,Barbie,2023,https://boxd.it/4L9bwb,3.5,,,2023-08-26
2023-08-30,Top Gun: Maverick,2022,https://boxd.it/4M4UUB,5,Yes,,2023-08-29
2023-09-04,Free Guy,2021,https://boxd.it/4NDbKF,3.5,Yes,,2023-09-03
2023-09-13,The Greatest Beer Run Ever,2022,https://boxd.it/4QdAyf,3,,,2023-09-12
2023-09-22,Doom,2005,https://boxd.it/4SEXIJ,2.5,,,2023-09-21
2023-09-24,13 Hours: The Secret Soldiers of Benghazi,2016,https://boxd.it/4TeVKZ,4,Yes,,2023-09-23
2023-09-28,The Machine,2023,https://boxd.it/4Ujsxr,3,,,2023-09-27
2023-09-30,Whiplash,2014,https://boxd.it/4UTwYD,4.5,Yes,,2023-09-29
2023-09-30,Shane Gillis: Beautiful Dogs,2023,https://boxd.it/4UUB51,,,,2023-09-29
2023-09-30,The Creator,2023,https://boxd.it/4UYKDf,3,,,2023-09-29
2023-10-03,Gran Turismo,2023,https://boxd.it/4W76ff,4,,,2023-10-02
2023-10-06,"nothing, except everything.",2023,https://boxd.it/4X0G7B,4.5,Yes,,2023-10-05
2023-10-09,The Rat Catcher,2023,https://boxd.it/4Y7z7H,,,,2023-10-09
2023-10-10,J. Edgar,2011,https://boxd.it/4Yq6hV,2.5,,,2023-10-09
2023-10-11,Forgetting Sarah Marshall,2008,https://boxd.it/4YMnSD,4.5,Yes,,2023-10-10
2023-10-19,Interstellar,2014,https://boxd.it/51dKHl,5,Yes,,2023-10-18
2023-11-01,Whiplash,2013,https://boxd.it/55E8WH,3.5,,,2023-10-31
2023-11-02,Shaun of the Dead,2004,https://boxd.it/568kG7,4.5,Yes,,2023-11-02
2023-11-05,Charlie and the Chocolate Factory,2005,https://boxd.it/579Ip1,3,,,2023-11-04
2023-11-09,The Suicide Squad,2021,https://boxd.it/58nZIr,3,Yes,,2023-11-08
2023-11-12,The Holdovers,2023,https://boxd.it/59jAPX,4.5,,,2023-11-11
2023-11-21,Wayne's World,1992,https://boxd.it/5c2OYx,4,Yes,,2023-11-20
2023-11-21,Rush,2013,https://boxd.it/5c5dRZ,5,Yes,,2023-11-20
2023-11-23,Napoleon,2023,https://boxd.it/5cQoqz,3.5,,,2023-11-22
2023-11-27,Gladiator,2000,https://boxd.it/5epr09,4.5,Yes,,2023-11-27
2023-12-09,Death and Ramen,2022,https://boxd.it/5icGuX,,,,2023-12-08
2023-12-11,Barbie,2023,https://boxd.it/5j62Mf,3.5,Yes,,2023-12-10
2023-12-14,The Boy and the Heron,2023,https://boxd.it/5k48d1,3.5,,,2023-12-13
2023-12-23,Rebel Moon – Part One: A Child of Fire,2023,https://boxd.it/5nrgpR,1,,,2023-12-22
2023-12-24,The Holdovers,2023,https://boxd.it/5nXjKd,4,Yes,,2023-12-23
2023-12-25,Die Hard,1988,https://boxd.it/5opcgB,4.5,Yes,,2023-12-24
2023-12-31,Office Space,1999,https://boxd.it/5rGp3h,4.5,Yes,,2023-12-30
2023-12-31,Superman II: The Richard Donner Cut,2006,https://boxd.it/5rOez3,3.5,Yes,,2023-12-30
2024-01-06,Steamboat Willie,1928,https://boxd.it/5vhCq5,,Yes,,2024-01-01
2024-01-06,Plane Crazy,1928,https://boxd.it/5vhBfl,,,,2024-01-05
2024-01-07,Get a Horse!,2013,https://boxd.it/5wxQsb,4,,,2024-01-06
2024-01-13,The Lord of the Rings: The Fellowship of the Ring,2001,https://boxd.it/5zWG2f,5,Yes,,2024-01-12
2024-01-13,The Lord of the Rings: The Two Towers,2002,https://boxd.it/5zZB1R,4,Yes,,2024-01-13
2024-01-14,The Lord of the Rings: The Return of the King,2003,https://boxd.it/5ADFkN,5,Yes,,2024-01-14
2024-01-17,Attack of the Doc!,2023,https://boxd.it/5BX6oz,4,,,2024-01-16
2024-01-19,Edge of Tomorrow,2014,https://boxd.it/5DaPGj,4,Yes,,2024-01-18
2024-01-20,Killers of the Flower Moon,2023,https://boxd.it/5DGruR,4,,,2024-01-20
2024-02-11,The Lord of the Rings: The Fellowship of the Ring,2001,https://boxd.it/5O3f8P,5,Yes,,2024-02-09
2024-02-11,The Lord of the Rings: The Return of the King,2003,https://boxd.it/5O3kyD,5,Yes,,2024-02-10
2024-02-17,Dune,2021,https://boxd.it/5QPoS7,5,Yes,,2024-02-16
2024-02-26,Dune: Part Two,2024,https://boxd.it/5VacL7,5,,,2024-02-25
2024-03-02,Blade Runner 2049,2017,https://boxd.it/5XhFSt,4.5,Yes,,2024-03-01
2024-03-07,Masters of the Air,2024,https://boxd.it/5ZM0VL,4.5,,,2024-03-06
2024-03-16,Masters of the Air,2024,https://boxd.it/63UjdF,5,Yes,,2024-03-15
2024-03-16,The Bloody Hundredth,2024,https://boxd.it/63VpjV,,,,2024-03-16
2024-03-17,American Fiction,2023,https://boxd.it/64cJKh,3.5,,,2024-03-16
2024-03-20,Shōgun,2024,https://boxd.it/65PcyJ,,,,2024-03-19
2024-03-23,The Zone of Interest,2023,https://boxd.it/675oKX,3,,,2024-03-22
2024-03-23,One Life,2023,https://boxd.it/676Afp,4.5,,,2024-03-23
2024-03-31,The Spider Within: A Spider-Verse Story,2023,https://boxd.it/6aKerv,,,,2024-03-30
2024-03-31,True Lies,1994,https://boxd.it/6aNxh1,4,Yes,,2024-03-30
2024-04-11,Comet,2014,https://boxd.it/6fSkgf,2.5,,,2024-04-10
2024-04-16,"nothing, except everything.",2023,https://boxd.it/6hRsDR,3,Yes,,2024-04-15
2024-04-23,Shōgun,2024,https://boxd.it/6kCnvb,4,Yes,,2024-04-22
2024-04-30,The Ministry of Ungentlemanly Warfare,2024,https://boxd.it/6nt7Tb,3,,,2024-04-29
2024-05-07,Big Fat Liar,2002,https://boxd.it/6qoIEz,,Yes,,2024-05-03
2024-05-06,Star Wars: Episode I – The Phantom Menace,1999,https://boxd.it/6q8T8x,3.5,Yes,,2024-05-05
2024-05-07,Challengers,2024,https://boxd.it/6qzXx1,3.5,,,2024-05-06
2024-05-25,South Park: The End of Obesity,2024,https://boxd.it/6xw9KV,,,,2024-05-24
2024-06-10,Avengers: Infinity War,2018,https://boxd.it/6E779V,4.5,Yes,,2024-06-08
2024-06-10,Avengers: Endgame,2019,https://boxd.it/6Eapg7,5,Yes,,2024-06-09
2024-06-16,Furiosa: A Mad Max Saga,2024,https://boxd.it/6GC0HV,3.5,,,2024-06-15
2024-06-29,WarGames,1983,https://boxd.it/6Lq5ZB,4,Yes,,2024-06-23
2024-07-05,Argylle,2024,https://boxd.it/6Oefyt,2.5,,,2024-07-04
2024-07-09,Star Wars: Clone Wars,2003,https://boxd.it/6PSL87,,Yes,,2024-07-08
2024-07-12,BlackBerry,2023,https://boxd.it/6R4SHB,3.5,Yes,,2024-07-11
2024-07-12,Ferrari,2023,https://boxd.it/6Rgeib,4,,,2024-07-12
